Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
683,C,Naypyitaw,Member,Female,Electronic accessories,23.1,5,5.775,121.275,06-15-2019,11,Cash,115.5,4.761904762,5.775,8.7
684,A,Naypyitaw,Member,Male,Food and beverages,97.63,1,4.8815,102.5115,06-22-2019,14,,97.63,4.761904762,4.8815,3.2
685,A,Yangon,Member,Male,Food and beverages,30.56,5,7.64,160.44,04-26-2019,11,Credit card,152.8,4.761904762,7.64,3.3
686,B,Mandalay,Member,Male,Fashion accessories,3.26,9,1.467,30.807,06-14-2019,21,Credit card,29.34,4.761904762,1.467,3.2
687,C,Naypyitaw,Member,Female,Electronic accessories,52.77,5,13.1925,277.0425,05-21-2019,19,Cash,263.85,4.761904762,13.1925,4.3
688,A,Yangon,Member,Male,Health and beauty,98.38,6,29.514,619.794,04-16-2019,10,Cash,590.28,4.761904762,29.514,5.7
689,A,Naypyitaw,Normal,Female,Electronic accessories,20.67,5,5.1675,108.5175,04-01-2019,20,,103.35,4.761904762,5.1675,5.8
690,B,Mandalay,Normal,Female,Fashion accessories,15.73,4,3.146,66.066,04-07-2019,15,Cash,62.92,4.761904762,3.146,9.6
691,C,Yangon,Normal,Female,Health and beauty,48.05,3,7.2075,151.3575,04-30-2019,11,Cash,144.14999999999998,4.761904762,7.2075,7.6
692,A,Naypyitaw,Normal,Female,Food and beverages,64.29,1,3.2145,67.5045,04-02-2019,17,Cash,64.28999999999999,4.761904762,3.2145,3.2
693,B,Yangon,Normal,Male,Fashion accessories,47.18,2,4.718,99.078,05-06-2019,19,Credit card,94.36,4.761904762,4.718,9.7
694,A,Naypyitaw,Normal,Female,Home and lifestyle,66.96,7,23.436,492.156,05-26-2019,13,Cash,468.72,4.761904762,23.436,5.8
695,C,Mandalay,Normal,Female,Fashion accessories,100.83,3,15.1245,317.6145,04-06-2019,20,Cash,302.49,4.761904762,15.1245,1.7
696,A,Yangon,Member,Male,Fashion accessories,43.55,2,4.355,91.455,04-30-2019,9,Ewallet,87.1,4.761904762,4.355,7.7
697,B,Mandalay,Member,Male,Fashion accessories,99.18,6,29.754,624.834,06-16-2019,18,Ewallet,595.0799999999999,4.761904762,29.754,7.2
698,C,Mandalay,Normal,Male,Health and beauty,46.98,1,2.349,49.329,06-12-2019,15,Credit card,46.980000000000004,4.761904762,2.349,9
699,C,Yangon,Normal,Male,Home and lifestyle,90.18,7,31.563,662.823,04-24-2019,20,Ewallet,631.26,4.761904762,31.563,7
700,A,Yangon,Normal,Female,Health and beauty,98.24,3,14.736,309.456,04-10-2019,18,Credit card,294.72,4.761904762,14.736,4.2
701,B,Naypyitaw,Normal,Female,Sports and travel,18.36,8,7.344,154.224,04-21-2019,10,,146.88,4.761904762,7.344,3
702,C,Naypyitaw,Normal,Male,Health and beauty,96.49,8,38.596,810.516,05-28-2019,17,Credit card,771.92,4.761904762,38.596,3.8
703,B,Yangon,Normal,Female,Home and lifestyle,19.27,8,7.708,161.868,04-07-2019,21,Ewallet,154.16,4.761904762,7.708,4
704,C,Yangon,Normal,Female,Fashion accessories,43.4,5,10.85,227.85,04-05-2019,19,Credit card,217,4.761904762,10.85,1.5
705,B,Yangon,Normal,Female,Home and lifestyle,4.31,10,2.155,45.255,06-07-2019,14,Ewallet,43.1,4.761904762,2.155,2.9
706,C,Mandalay,Normal,Female,Health and beauty,65.35,3,9.8025,205.8525,06-25-2019,13,Credit card,196.04999999999998,4.761904762,9.8025,7.9
707,A,Naypyitaw,Normal,Male,Fashion accessories,96.54,10,48.27,1013.67,06-11-2019,13,Credit card,965.4,4.761904762,48.27,9.8
708,B,Naypyitaw,Normal,Female,Health and beauty,65.22,2,6.522,136.962,04-03-2019,20,Cash,130.44,4.761904762,6.522,9.6
709,B,Naypyitaw,Normal,Male,Fashion accessories,58.2,5,14.55,305.55,06-28-2019,21,Cash,291,4.761904762,14.55,9.5
710,C,Naypyitaw,Normal,Female,Sports and travel,99.81,2,9.981,209.601,04-17-2019,16,Credit card,199.62,4.761904762,9.981,2.4
711,A,Mandalay,Normal,Female,Food and beverages,42.25,1,2.1125,44.3625,06-28-2019,16,,42.25,4.761904762,2.1125,2.8
712,C,Yangon,Member,Male,Fashion accessories,76.65,7,26.8275,563.3775,04-24-2019,21,,536.5500000000001,4.761904762,26.8275,4.6
713,A,Mandalay,Normal,Male,Electronic accessories,63.53,1,3.1765,66.7065,06-16-2019,17,,63.53000000000001,4.761904762,3.1765,8.4
714,C,Naypyitaw,Normal,Female,Food and beverages,97.43,5,24.3575,511.5075,04-13-2019,18,Credit card,487.15,4.761904762,24.3575,8.6
715,A,Yangon,Normal,Male,Electronic accessories,23.03,5,5.7575,120.9075,04-12-2019,18,,115.15,4.761904762,5.7575,5.4
716,B,Yangon,Member,Female,Fashion accessories,74.12,4,14.824,311.304,06-24-2019,15,,296.47999999999996,4.761904762,14.824,4
717,A,Yangon,Member,Female,Fashion accessories,51.43,7,18.0005,378.0105,06-10-2019,19,Credit card,360.01,4.761904762,18.0005,4.2
718,C,Mandalay,Member,Male,Electronic accessories,76.13,8,30.452,639.492,04-12-2019,10,Ewallet,609.04,4.761904762,30.452,9
719,C,Naypyitaw,Member,Male,Health and beauty,87.05,3,13.0575,274.2075,04-14-2019,13,Cash,261.15,4.761904762,13.0575,9
720,A,Yangon,Member,Male,Sports and travel,39.24,2,3.924,82.404,05-29-2019,14,Cash,78.47999999999999,4.761904762,3.924,4.3
721,B,Yangon,Member,Male,Food and beverages,54.91,7,19.2185,403.5885,04-15-2019,9,Ewallet,384.37,4.761904762,19.2185,6.5
722,B,Yangon,Normal,Male,Sports and travel,49.87,4,9.974,209.454,05-27-2019,9,Credit card,199.48000000000002,4.761904762,9.974,5.7
723,B,Yangon,Member,Male,Electronic accessories,18.02,5,4.505,94.605,04-22-2019,13,Ewallet,90.10000000000001,4.761904762,4.505,6.7
724,A,Mandalay,Normal,Male,Electronic accessories,41.82,9,18.819,395.199,05-21-2019,15,Cash,376.38,4.761904762,18.819,1.7
725,C,Naypyitaw,Member,Female,Home and lifestyle,47.25,10,23.625,496.125,05-18-2019,20,,472.5,4.761904762,23.625,5.8
726,A,Naypyitaw,Member,Male,Electronic accessories,34.63,4,6.926,145.446,04-14-2019,11,Cash,138.52,4.761904762,6.926,2.5
727,B,Yangon,Member,Female,Home and lifestyle,25.42,9,11.439,240.219,04-27-2019,10,Credit card,228.78,4.761904762,11.439,9.3
728,A,Yangon,Member,Female,Food and beverages,67.94,2,6.794,142.674,05-13-2019,10,Cash,135.88,4.761904762,6.794,2.4
729,A,Naypyitaw,Member,Male,Sports and travel,14.52,3,2.178,45.738,04-15-2019,20,Ewallet,43.56,4.761904762,2.178,8.5
730,C,Mandalay,Normal,Female,Food and beverages,36.59,7,12.8065,268.9365,04-07-2019,15,Cash,256.13,4.761904762,12.8065,2.4
731,A,Mandalay,Member,Male,Electronic accessories,71.12,6,21.336,448.056,05-02-2019,15,Cash,426.71999999999997,4.761904762,21.336,8.1
732,A,Yangon,Normal,Male,Sports and travel,10.81,9,4.8645,102.1545,05-05-2019,18,Credit card,97.28999999999999,4.761904762,4.8645,4.7
733,A,Mandalay,Member,Male,Fashion accessories,81.89,8,32.756,687.876,05-05-2019,13,,655.12,4.761904762,32.756,2.9
734,A,Yangon,Member,Female,Home and lifestyle,53.45,1,2.6725,56.1225,06-27-2019,12,Cash,53.45,4.761904762,2.6725,1.9
735,C,Naypyitaw,Normal,Male,Fashion accessories,32.23,1,1.6115,33.8415,06-02-2019,20,Credit card,32.230000000000004,4.761904762,1.6115,6.1
736,B,Mandalay,Member,Female,Fashion accessories,95.27,2,9.527,200.067,06-21-2019,19,Cash,190.54000000000002,4.761904762,9.527,4.5
737,C,Yangon,Member,Male,Sports and travel,25.27,7,8.8445,185.7345,04-14-2019,13,Ewallet,176.89,4.761904762,8.8445,4.2
738,B,Mandalay,Member,Male,Fashion accessories,85.46,2,8.546,179.466,05-10-2019,10,Ewallet,170.92000000000002,4.761904762,8.546,4.4
739,A,Naypyitaw,Normal,Female,Fashion accessories,2.91,6,0.873,18.333,04-19-2019,13,Cash,17.459999999999997,4.761904762,0.873,2
740,C,Naypyitaw,Normal,Female,Fashion accessories,29.08,6,8.724,183.204,05-12-2019,10,,174.48000000000002,4.761904762,8.724,9.6
741,C,Naypyitaw,Normal,Male,Health and beauty,85.85,8,34.34,721.14,06-01-2019,20,Ewallet,686.8,4.761904762,34.34,1.4
742,C,Naypyitaw,Member,Male,Electronic accessories,8.49,4,1.698,35.658,05-31-2019,19,Cash,33.96,4.761904762,1.698,4.8
743,A,Naypyitaw,Member,Male,Food and beverages,16.22,6,4.866,102.186,05-04-2019,9,,97.32000000000001,4.761904762,4.866,8.2
744,A,Yangon,Member,Male,Health and beauty,70.02,2,7.002,147.042,04-20-2019,18,Cash,140.04,4.761904762,7.002,9
745,A,Yangon,Normal,Female,Electronic accessories,70.39,9,31.6755,665.1855,04-11-2019,17,Cash,633.51,4.761904762,31.6755,6.3
746,A,Naypyitaw,Normal,Female,Home and lifestyle,50.74,9,22.833,479.493,05-10-2019,12,Ewallet,456.65999999999997,4.761904762,22.833,5.1
747,B,Mandalay,Normal,Female,Sports and travel,17.54,6,5.262,110.502,05-27-2019,13,Credit card,105.24,4.761904762,5.262,6.4
748,B,Mandalay,Normal,Female,Fashion accessories,30.63,6,9.189,192.969,04-29-2019,10,,183.78,4.761904762,9.189,1.8
749,C,Yangon,Member,Male,Food and beverages,98.61,2,9.861,207.081,04-21-2019,12,Credit card,197.22,4.761904762,9.861,2.8
750,B,Yangon,Member,Female,Electronic accessories,3.97,10,1.985,41.685,06-13-2019,21,Credit card,39.7,4.761904762,1.985,3.5
751,A,Naypyitaw,Normal,Female,Sports and travel,48.9,1,2.445,51.345,06-11-2019,11,Credit card,48.9,4.761904762,2.445,5.3
752,B,Naypyitaw,Normal,Female,Health and beauty,89.51,5,22.3775,469.9275,05-21-2019,14,Credit card,447.55,4.761904762,22.3775,7.5
753,A,Naypyitaw,Normal,Female,Food and beverages,60.76,3,9.114,191.394,04-04-2019,11,Cash,182.28,4.761904762,9.114,9.8
754,C,Yangon,Normal,Male,Home and lifestyle,50.42,8,20.168,423.528,05-24-2019,18,Cash,403.36,4.761904762,20.168,5.6
755,A,Mandalay,Member,Male,Food and beverages,82.82,2,8.282,173.922,04-20-2019,20,Ewallet,165.64,4.761904762,8.282,6
756,C,Yangon,Normal,Male,Health and beauty,24.61,10,12.305,258.405,04-21-2019,11,Cash,246.09999999999997,4.761904762,12.305,1.7
757,B,Yangon,Member,Male,Health and beauty,14.78,1,0.739,15.519,06-25-2019,13,Ewallet,14.78,4.761904762,0.739,1.3
758,B,Yangon,Normal,Female,Electronic accessories,18.9,2,1.89,39.69,04-04-2019,10,Credit card,37.8,4.761904762,1.89,1.1
759,A,Yangon,Member,Female,Fashion accessories,59.41,1,2.9705,62.3805,04-21-2019,19,Ewallet,59.41,4.761904762,2.9705,2
760,C,Yangon,Member,Male,Health and beauty,80.02,6,24.006,504.126,04-02-2019,15,Ewallet,480.12,4.761904762,24.006,5
761,C,Yangon,Normal,Male,Health and beauty,25.08,9,11.286,237.006,06-27-2019,12,Credit card,225.72,4.761904762,11.286,4.1
762,C,Mandalay,Member,Male,Health and beauty,92.41,10,46.205,970.305,04-14-2019,21,Cash,924.0999999999999,4.761904762,46.205,1.2
763,C,Mandalay,Normal,Male,Health and beauty,54.21,2,5.421,113.841,04-30-2019,21,Credit card,108.41999999999999,4.761904762,5.421,2.3
764,A,Naypyitaw,Member,Female,Food and beverages,77.52,1,3.876,81.396,06-20-2019,14,Credit card,77.52,4.761904762,3.876,3.8
765,C,Naypyitaw,Member,Male,Health and beauty,19.28,6,5.784,121.464,05-13-2019,12,Cash,115.67999999999999,4.761904762,5.784,6.8
766,C,Mandalay,Member,Female,Electronic accessories,52.92,2,5.292,111.132,05-26-2019,9,Credit card,105.84,4.761904762,5.292,3.5
767,A,Mandalay,Member,Male,Fashion accessories,2.59,1,0.1295,2.7195,04-12-2019,17,Credit card,2.59,4.761904762,0.1295,5.1
768,B,Mandalay,Member,Female,Electronic accessories,58.76,5,14.69,308.49,04-18-2019,10,Cash,293.8,4.761904762,14.69,2.4
769,B,Naypyitaw,Member,Female,Electronic accessories,66.53,9,29.9385,628.7085,05-24-2019,14,Credit card,598.77,4.761904762,29.9385,2
770,C,Mandalay,Member,Female,Electronic accessories,88.87,3,13.3305,279.9405,05-14-2019,14,Ewallet,266.61,4.761904762,13.3305,5.8
771,A,Mandalay,Normal,Male,Sports and travel,49.8,3,7.47,156.87,06-04-2019,10,,149.4,4.761904762,7.47,9
772,A,Mandalay,Member,Male,Health and beauty,82.08,6,24.624,517.104,05-07-2019,10,Credit card,492.48,4.761904762,24.624,1.9
773,B,Mandalay,Normal,Female,Sports and travel,98.36,6,29.508,619.668,06-08-2019,9,Credit card,590.16,4.761904762,29.508,3.9
774,C,Yangon,Normal,Male,Home and lifestyle,82.96,6,24.888,522.648,04-09-2019,10,,497.76000000000005,4.761904762,24.888,7.5
775,A,Yangon,Member,Female,Sports and travel,35.79,1,1.7895,37.5795,06-22-2019,10,,35.790000000000006,4.761904762,1.7895,3.1
776,C,Mandalay,Member,Female,Sports and travel,33.61,5,8.4025,176.4525,06-10-2019,17,Credit card,168.04999999999998,4.761904762,8.4025,6.4
777,C,Mandalay,Member,Male,Home and lifestyle,43.99,10,21.995,461.895,05-19-2019,10,Credit card,439.9,4.761904762,21.995,8.9
778,C,Naypyitaw,Member,Male,Sports and travel,17.31,8,6.924,145.404,04-24-2019,10,,138.48,4.761904762,6.924,7.3
779,B,Mandalay,Normal,Female,Home and lifestyle,93.79,7,32.8265,689.3565,04-27-2019,16,Cash,656.53,4.761904762,32.8265,2.3
780,C,Mandalay,Normal,Male,Food and beverages,96.82,8,38.728,813.288,06-12-2019,12,Ewallet,774.5600000000001,4.761904762,38.728,5.6
781,C,Mandalay,Normal,Male,Food and beverages,63.42,7,22.197,466.137,04-03-2019,9,Ewallet,443.94,4.761904762,22.197,4.8
782,A,Naypyitaw,Member,Female,Fashion accessories,39.63,3,5.9445,124.8345,04-28-2019,15,Cash,118.89,4.761904762,5.9445,3.5
783,A,Yangon,Member,Female,Sports and travel,69.33,6,20.799,436.779,04-29-2019,19,,415.98,4.761904762,20.799,6.5
784,B,Naypyitaw,Normal,Male,Sports and travel,12.8,1,0.64,13.44,04-08-2019,11,,12.799999999999999,4.761904762,0.64,4.1
785,B,Mandalay,Normal,Female,Electronic accessories,94.15,8,37.66,790.86,04-30-2019,9,Ewallet,753.2,4.761904762,37.66,9.7
786,C,Mandalay,Normal,Male,Sports and travel,3.4,1,0.17,3.57,06-01-2019,21,Ewallet,3.4,4.761904762,0.17,4.7
787,B,Naypyitaw,Member,Female,Home and lifestyle,29.15,3,4.3725,91.8225,06-07-2019,15,,87.45,4.761904762,4.3725,1.3
788,A,Yangon,Member,Female,Sports and travel,95.98,10,47.99,1007.79,04-13-2019,14,Cash,959.8,4.761904762,47.99,3.7
789,C,Yangon,Member,Male,Fashion accessories,81.67,10,40.835,857.535,04-26-2019,21,,816.6999999999999,4.761904762,40.835,2.7
790,C,Naypyitaw,Normal,Female,Fashion accessories,67.27,7,23.5445,494.4345,06-10-2019,16,Ewallet,470.89,4.761904762,23.5445,2.8
791,B,Yangon,Normal,Female,Food and beverages,83.25,4,16.65,349.65,06-29-2019,9,Cash,333,4.761904762,16.65,9.4
792,A,Mandalay,Member,Male,Health and beauty,50.53,4,10.106,212.226,05-09-2019,13,Cash,202.12,4.761904762,10.106,6.7
793,B,Naypyitaw,Normal,Male,Sports and travel,32.71,4,6.542,137.382,05-10-2019,17,Credit card,130.84,4.761904762,6.542,4.4
794,A,Naypyitaw,Member,Female,Home and lifestyle,44.34,5,11.085,232.785,06-22-2019,19,,221.7,4.761904762,11.085,5.7
795,C,Yangon,Normal,Male,Food and beverages,3.21,6,0.963,20.223,06-06-2019,16,Ewallet,19.259999999999998,4.761904762,0.963,10
796,A,Mandalay,Normal,Female,Fashion accessories,40.98,6,12.294,258.174,05-04-2019,17,Cash,245.87999999999997,4.761904762,12.294,8.5
797,C,Yangon,Member,Male,Food and beverages,12,7,4.2,88.2,04-21-2019,19,,84,4.761904762,4.2,7.4
798,C,Naypyitaw,Member,Male,Fashion accessories,47.49,3,7.1235,149.5935,06-17-2019,12,Credit card,142.47,4.761904762,7.1235,3
799,B,Mandalay,Normal,Female,Home and lifestyle,41.39,4,8.278,173.838,06-25-2019,9,Credit card,165.56,4.761904762,8.278,6.3
800,B,Naypyitaw,Normal,Male,Fashion accessories,54.45,1,2.7225,57.1725,06-13-2019,21,,54.45,4.761904762,2.7225,1.2
801,C,Naypyitaw,Member,Male,Fashion accessories,41.23,8,16.492,346.332,05-09-2019,13,Credit card,329.84,4.761904762,16.492,2.3
802,B,Naypyitaw,Normal,Male,Health and beauty,74.89,7,26.2115,550.4415,06-25-2019,14,,524.23,4.761904762,26.2115,6
803,A,Mandalay,Member,Male,Electronic accessories,14.85,9,6.6825,140.3325,05-03-2019,13,Cash,133.65,4.761904762,6.6825,8.8
804,A,Yangon,Member,Male,Food and beverages,93.16,6,27.948,586.908,06-17-2019,13,Cash,558.96,4.761904762,27.948,8.4
805,A,Yangon,Member,Female,Fashion accessories,96.97,3,14.5455,305.4555,04-18-2019,13,Credit card,290.90999999999997,4.761904762,14.5455,6.2
806,C,Yangon,Member,Male,Home and lifestyle,17.37,4,3.474,72.954,06-01-2019,13,,69.47999999999999,4.761904762,3.474,3.3
807,C,Naypyitaw,Normal,Male,Food and beverages,36.16,5,9.04,189.84,05-01-2019,10,Ewallet,180.8,4.761904762,9.04,9.1
808,A,Naypyitaw,Normal,Female,Fashion accessories,21.01,8,8.404,176.484,05-30-2019,10,Ewallet,168.08,4.761904762,8.404,3.2
809,A,Mandalay,Normal,Female,Electronic accessories,81.35,6,24.405,512.505,05-21-2019,14,Ewallet,488.1,4.761904762,24.405,5.6
810,C,Yangon,Normal,Female,Electronic accessories,20.4,8,8.16,171.36,05-16-2019,10,Ewallet,163.20000000000002,4.761904762,8.16,1.4
811,A,Yangon,Member,Male,Fashion accessories,92.72,5,23.18,486.78,05-25-2019,17,Cash,463.59999999999997,4.761904762,23.18,5.7
812,B,Naypyitaw,Normal,Male,Fashion accessories,5.34,8,2.136,44.856,04-07-2019,20,Ewallet,42.72,4.761904762,2.136,6.3
813,A,Naypyitaw,Normal,Female,Home and lifestyle,16.33,10,8.165,171.465,05-27-2019,20,,163.3,4.761904762,8.165,6.2
814,A,Mandalay,Normal,Male,Food and beverages,32.4,10,16.2,340.2,05-07-2019,11,,324,4.761904762,16.2,7.1
815,C,Naypyitaw,Normal,Female,Electronic accessories,58.54,8,23.416,491.736,06-06-2019,19,,468.32,4.761904762,23.416,6.7
816,A,Naypyitaw,Normal,Female,Home and lifestyle,88.24,6,26.472,555.912,06-16-2019,19,,529.44,4.761904762,26.472,1.8
817,A,Mandalay,Normal,Male,Sports and travel,37.82,9,17.019,357.399,06-20-2019,13,Credit card,340.38,4.761904762,17.019,2.6
818,A,Naypyitaw,Normal,Female,Health and beauty,86.49,8,34.596,726.516,05-23-2019,19,Cash,691.92,4.761904762,34.596,5
819,C,Mandalay,Normal,Male,Food and beverages,35.35,8,14.14,296.94,05-28-2019,11,,282.8,4.761904762,14.14,7.1
820,A,Yangon,Normal,Male,Food and beverages,39.17,4,7.834,164.514,04-18-2019,13,Credit card,156.68,4.761904762,7.834,5.7
821,A,Yangon,Normal,Female,Food and beverages,91.36,7,31.976,671.496,05-21-2019,18,Credit card,639.52,4.761904762,31.976,4.1
822,C,Naypyitaw,Normal,Female,Fashion accessories,11.31,4,2.262,47.502,05-12-2019,10,Credit card,45.24,4.761904762,2.262,1.5
823,B,Naypyitaw,Normal,Female,Health and beauty,71.44,9,32.148,675.108,06-08-2019,13,Credit card,642.9599999999999,4.761904762,32.148,3.6
824,B,Yangon,Normal,Male,Health and beauty,99.66,7,34.881,732.501,04-24-2019,16,Ewallet,697.62,4.761904762,34.881,7.1
825,B,Naypyitaw,Member,Male,Fashion accessories,78.45,4,15.69,329.49,04-27-2019,9,Ewallet,313.8,4.761904762,15.69,2.4
826,B,Yangon,Normal,Female,Health and beauty,28.9,2,2.89,60.69,05-28-2019,10,Ewallet,57.8,4.761904762,2.89,5.7
827,C,Mandalay,Normal,Male,Health and beauty,2.28,2,0.228,4.788,05-24-2019,15,Credit card,4.5600000000000005,4.761904762,0.228,5.2
828,B,Mandalay,Member,Male,Fashion accessories,38.06,7,13.321,279.741,05-14-2019,21,Credit card,266.41999999999996,4.761904762,13.321,7.4
829,B,Mandalay,Normal,Female,Electronic accessories,30.91,1,1.5455,32.4555,04-06-2019,17,,30.91,4.761904762,1.5455,1.8
830,B,Yangon,Member,Female,Health and beauty,31.71,8,12.684,266.364,05-15-2019,10,,253.67999999999998,4.761904762,12.684,4.3
831,A,Naypyitaw,Normal,Male,Sports and travel,90.44,5,22.61,474.81,05-24-2019,20,Ewallet,452.2,4.761904762,22.61,8.6
832,C,Naypyitaw,Member,Female,Sports and travel,90.19,10,45.095,946.995,06-25-2019,21,,901.9,4.761904762,45.095,1.8
833,B,Naypyitaw,Normal,Female,Health and beauty,21.93,7,7.6755,161.1855,05-15-2019,14,Ewallet,153.51,4.761904762,7.6755,1.7
834,B,Mandalay,Normal,Female,Electronic accessories,22.01,4,4.402,92.442,06-11-2019,19,Ewallet,88.03999999999999,4.761904762,4.402,5.9
835,A,Naypyitaw,Member,Male,Food and beverages,33.73,4,6.746,141.666,04-16-2019,9,,134.92,4.761904762,6.746,5.9
836,B,Naypyitaw,Normal,Female,Electronic accessories,89.35,5,22.3375,469.0875,04-26-2019,20,,446.75,4.761904762,22.3375,1.8
837,A,Yangon,Normal,Male,Fashion accessories,97.5,5,24.375,511.875,06-26-2019,17,Ewallet,487.5,4.761904762,24.375,3.9
838,B,Mandalay,Normal,Female,Sports and travel,88.75,3,13.3125,279.5625,05-01-2019,19,Cash,266.25,4.761904762,13.3125,8.7
839,B,Mandalay,Member,Female,Home and lifestyle,62.59,3,9.3885,197.1585,04-25-2019,18,Cash,187.77,4.761904762,9.3885,9.4
840,C,Naypyitaw,Normal,Female,Electronic accessories,1.5,5,0.375,7.875,06-02-2019,16,Credit card,7.5,4.761904762,0.375,1.3
841,B,Naypyitaw,Member,Male,Sports and travel,23.2,1,1.16,24.36,06-29-2019,21,Cash,23.2,4.761904762,1.16,9.9
842,B,Yangon,Member,Male,Food and beverages,91.06,9,40.977,860.517,06-17-2019,21,Cash,819.5400000000001,4.761904762,40.977,1.6
843,C,Yangon,Member,Male,Sports and travel,41.85,4,8.37,175.77,06-27-2019,11,Cash,167.4,4.761904762,8.37,4.9
844,C,Yangon,Member,Female,Electronic accessories,69,8,27.6,579.6,05-22-2019,9,,552,4.761904762,27.6,5.2
845,C,Naypyitaw,Normal,Female,Food and beverages,92.6,5,23.15,486.15,04-06-2019,13,Ewallet,463,4.761904762,23.15,6.2
846,A,Naypyitaw,Member,Female,Electronic accessories,18.52,6,5.556,116.676,06-22-2019,18,,111.12,4.761904762,5.556,1.7
847,B,Yangon,Normal,Male,Sports and travel,4.38,7,1.533,32.193,05-12-2019,21,Ewallet,30.659999999999997,4.761904762,1.533,8.7
848,B,Yangon,Member,Female,Health and beauty,30.77,9,13.8465,290.7765,05-16-2019,14,,276.93,4.761904762,13.8465,4.8
849,B,Naypyitaw,Normal,Male,Sports and travel,31.39,3,4.7085,98.8785,04-08-2019,15,Credit card,94.17,4.761904762,4.7085,5.9
850,B,Naypyitaw,Member,Male,Fashion accessories,81.98,10,40.99,860.79,06-02-2019,9,Ewallet,819.8,4.761904762,40.99,8.6
851,C,Naypyitaw,Normal,Female,Food and beverages,83.33,1,4.1665,87.4965,04-23-2019,21,Ewallet,83.33,4.761904762,4.1665,7.8
852,B,Yangon,Member,Female,Electronic accessories,70.81,4,14.162,297.402,05-08-2019,20,,283.24,4.761904762,14.162,2.2
853,B,Mandalay,Normal,Female,Electronic accessories,68.47,8,27.388,575.148,04-01-2019,9,Credit card,547.76,4.761904762,27.388,8.8
854,C,Mandalay,Normal,Female,Electronic accessories,80.04,5,20.01,420.21,06-15-2019,12,Cash,400.2,4.761904762,20.01,1.7
855,B,Naypyitaw,Member,Male,Health and beauty,87.59,5,21.8975,459.8475,04-13-2019,14,,437.95000000000005,4.761904762,21.8975,3
856,C,Yangon,Normal,Female,Fashion accessories,92.75,7,32.4625,681.7125,06-21-2019,12,,649.25,4.761904762,32.4625,8.8
857,B,Naypyitaw,Normal,Female,Fashion accessories,5.1,6,1.53,32.13,06-07-2019,14,Cash,30.6,4.761904762,1.53,7.4
858,A,Yangon,Normal,Male,Sports and travel,77.37,1,3.8685,81.2385,05-08-2019,15,Cash,77.37,4.761904762,3.8685,1.2
859,C,Yangon,Normal,Male,Health and beauty,19.13,4,3.826,80.346,04-30-2019,16,Credit card,76.52000000000001,4.761904762,3.826,9.1
860,A,Yangon,Normal,Female,Electronic accessories,22.85,5,5.7125,119.9625,06-29-2019,10,Ewallet,114.25,4.761904762,5.7125,3.9
861,C,Yangon,Member,Female,Electronic accessories,91.42,3,13.713,287.973,05-31-2019,15,,274.26,4.761904762,13.713,3.1
862,A,Mandalay,Normal,Male,Fashion accessories,67.01,8,26.804,562.884,04-04-2019,18,Cash,536.08,4.761904762,26.804,6.9
863,C,Yangon,Normal,Female,Electronic accessories,92.86,6,27.858,585.018,04-19-2019,18,Credit card,557.1600000000001,4.761904762,27.858,3.2
864,B,Naypyitaw,Member,Female,Food and beverages,71.15,4,14.23,298.83,05-02-2019,20,,284.59999999999997,4.761904762,14.23,4
865,C,Mandalay,Normal,Female,Home and lifestyle,5.89,10,2.945,61.845,04-03-2019,18,Cash,58.9,4.761904762,2.945,4.8
866,B,Mandalay,Normal,Female,Sports and travel,72.76,6,21.828,458.388,06-24-2019,16,Credit card,436.56,4.761904762,21.828,3.9
867,B,Naypyitaw,Member,Female,Fashion accessories,95.61,9,43.0245,903.5145,06-18-2019,13,,860.49,4.761904762,43.0245,9.9
868,C,Mandalay,Normal,Female,Health and beauty,75.94,6,22.782,478.422,05-24-2019,12,Ewallet,455.64000000000004,4.761904762,22.782,4.7
869,C,Naypyitaw,Normal,Male,Fashion accessories,19.99,8,7.996,167.916,04-24-2019,10,Ewallet,159.92,4.761904762,7.996,1.2
870,B,Mandalay,Normal,Female,Food and beverages,31.2,1,1.56,32.76,05-05-2019,15,Ewallet,31.2,4.761904762,1.56,9.9
871,A,Naypyitaw,Member,Female,Fashion accessories,66.84,6,20.052,421.092,06-06-2019,12,Cash,401.03999999999996,4.761904762,20.052,9.2
872,C,Naypyitaw,Member,Female,Home and lifestyle,85.55,3,12.8325,269.4825,06-18-2019,16,Cash,256.65000000000003,4.761904762,12.8325,5.1
873,B,Mandalay,Member,Male,Electronic accessories,5.64,5,1.41,29.61,04-21-2019,16,Ewallet,28.2,4.761904762,1.41,6.4
874,A,Yangon,Member,Female,Home and lifestyle,48.5,9,21.825,458.325,06-29-2019,14,Ewallet,436.5,4.761904762,21.825,6
875,B,Naypyitaw,Member,Female,Health and beauty,69.19,8,27.676,581.196,06-02-2019,18,Credit card,553.52,4.761904762,27.676,8
876,C,Naypyitaw,Member,Male,Electronic accessories,58.85,5,14.7125,308.9625,05-29-2019,17,Credit card,294.25,4.761904762,14.7125,5.8
877,B,Yangon,Member,Female,Fashion accessories,29.93,7,10.4755,219.9855,05-10-2019,10,Credit card,209.51,4.761904762,10.4755,4.3
